equipment_id,equipment_type,mine_id,zone_id,operational_hours,downtime_hours,downtime_reason,efficiency_pct,health_status,timestamp
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.5,0.8,None,96.9,OPTIMAL,2026-02-27T18:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,22.2,1.0,None,91.5,OPTIMAL,2026-02-27T19:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.5,0.7,None,95.5,OPTIMAL,2026-02-27T22:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,22.5,0.5,None,93.9,OPTIMAL,2026-02-27T19:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.2,0.6,None,96.3,OPTIMAL,2026-02-27T18:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.2,0.3,None,93.8,OPTIMAL,2026-02-27T22:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,21.7,0.9,None,89.4,OPTIMAL,2026-02-27T23:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,23.0,0.1,None,92.2,OPTIMAL,2026-02-27T21:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.1,0.7,None,94.1,OPTIMAL,2026-02-28T22:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,21.7,0.9,None,88.7,OPTIMAL,2026-02-28T22:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.3,0.8,None,88.0,OPTIMAL,2026-02-28T19:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.4,0.5,None,96.6,OPTIMAL,2026-02-28T23:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.9,0.3,None,92.9,OPTIMAL,2026-02-28T22:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.2,0.4,None,90.9,OPTIMAL,2026-02-28T23:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,20.6,2.0,Haul road dust water spraying pause,73.6,WARNING,2026-02-28T21:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,21.7,0.9,None,95.7,OPTIMAL,2026-02-28T19:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,23.2,0.2,None,93.7,OPTIMAL,2026-02-28T23:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,19.5,3.3,Fuel refill & shift inspection,81.2,WARNING,2026-02-28T18:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,23.2,0.2,None,96.6,OPTIMAL,2026-02-28T22:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,21.7,1.6,Air intake filter clogging,81.5,WARNING,2026-02-28T18:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,21.9,0.9,None,93.2,OPTIMAL,2026-02-28T22:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,21.9,0.8,None,96.7,OPTIMAL,2026-02-28T19:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.6,0.4,None,93.8,OPTIMAL,2026-02-28T18:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,21.9,0.9,None,94.1,OPTIMAL,2026-02-28T21:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.4,0.7,None,96.5,OPTIMAL,2026-02-28T23:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.8,0.3,None,97.2,OPTIMAL,2026-02-28T19:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,14.2,8.2,Hydraulic pump seal burst,62.3,CRITICAL_MAINTENANCE,2026-02-28T18:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.1,0.6,None,88.9,OPTIMAL,2026-02-28T22:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,21.7,0.8,None,96.7,OPTIMAL,2026-02-28T18:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.6,0.4,None,95.9,OPTIMAL,2026-02-28T22:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.4,0.6,None,88.5,OPTIMAL,2026-02-28T22:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.0,0.8,None,90.9,OPTIMAL,2026-02-28T23:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,23.1,0.3,None,92.1,OPTIMAL,2026-02-28T22:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,22.5,0.8,None,94.3,OPTIMAL,2026-02-28T18:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.5,0.5,None,91.5,OPTIMAL,2026-02-28T18:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,22.6,0.0,None,93.2,OPTIMAL,2026-02-28T20:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.2,0.5,None,93.5,OPTIMAL,2026-02-28T18:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.6,0.0,None,95.9,OPTIMAL,2026-02-28T23:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.4,0.5,None,95.0,OPTIMAL,2026-02-28T21:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.9,0.1,None,91.9,OPTIMAL,2026-02-28T22:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,20.2,2.6,Fuel refill & shift inspection,82.0,WARNING,2026-03-01T20:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,23.1,0.2,None,92.1,OPTIMAL,2026-03-01T21:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.3,0.9,None,97.8,OPTIMAL,2026-03-01T19:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.8,0.6,None,91.5,OPTIMAL,2026-03-01T20:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.7,0.4,None,90.4,OPTIMAL,2026-03-01T19:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.5,0.8,None,89.6,OPTIMAL,2026-03-01T21:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,19.1,3.3,Track shoe tension adjustment,76.0,WARNING,2026-03-01T18:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.8,0.3,None,93.5,OPTIMAL,2026-03-01T22:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,20.0,3.2,Haul road dust water spraying pause,73.8,WARNING,2026-03-01T19:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.5,0.2,None,92.3,OPTIMAL,2026-03-01T22:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.6,0.3,None,96.1,OPTIMAL,2026-03-01T23:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.2,0.9,None,91.0,OPTIMAL,2026-03-01T18:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,19.7,2.6,Track shoe tension adjustment,83.3,WARNING,2026-03-01T22:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.7,0.1,None,88.1,OPTIMAL,2026-03-01T21:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,21.8,0.9,None,97.5,OPTIMAL,2026-03-01T21:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,22.4,1.0,None,96.8,OPTIMAL,2026-03-01T22:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.3,0.7,None,93.0,OPTIMAL,2026-03-01T21:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,23.0,0.1,None,88.8,OPTIMAL,2026-03-01T18:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,14.8,7.9,Dumper planetary hub failure,53.9,CRITICAL_MAINTENANCE,2026-03-01T21:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.7,0.1,None,92.8,OPTIMAL,2026-03-01T23:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.8,0.1,None,97.3,OPTIMAL,2026-03-01T23:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.2,0.7,None,92.7,OPTIMAL,2026-03-01T21:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.8,0.3,None,95.7,OPTIMAL,2026-03-01T21:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.4,0.7,None,96.5,OPTIMAL,2026-03-01T19:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.8,0.0,None,89.5,OPTIMAL,2026-03-01T20:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,22.4,0.4,None,90.0,OPTIMAL,2026-03-01T21:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.5,0.2,None,93.8,OPTIMAL,2026-03-01T20:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,23.5,0.0,None,94.9,OPTIMAL,2026-03-01T21:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.4,0.8,None,95.9,OPTIMAL,2026-03-01T22:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.5,0.3,None,89.0,OPTIMAL,2026-03-01T18:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,23.3,0.2,None,93.0,OPTIMAL,2026-03-01T19:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.1,0.7,None,96.4,OPTIMAL,2026-03-01T20:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.4,0.9,None,91.2,OPTIMAL,2026-03-02T22:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,22.9,0.5,None,89.9,OPTIMAL,2026-03-02T20:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,23.1,0.1,None,90.4,OPTIMAL,2026-03-02T23:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.0,0.6,None,94.8,OPTIMAL,2026-03-02T19:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,20.2,1.9,Air intake filter clogging,83.4,WARNING,2026-03-02T23:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.6,0.8,None,91.9,OPTIMAL,2026-03-02T20:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,21.6,0.9,None,93.0,OPTIMAL,2026-03-02T19:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,20.6,1.6,Air intake filter clogging,80.1,WARNING,2026-03-02T18:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.7,0.1,None,91.8,OPTIMAL,2026-03-02T18:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.6,0.6,None,90.1,OPTIMAL,2026-03-02T19:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,19.8,3.4,Air intake filter clogging,72.7,WARNING,2026-03-02T19:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.6,0.7,None,94.0,OPTIMAL,2026-03-02T19:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,20.8,1.6,Air intake filter clogging,79.1,WARNING,2026-03-02T18:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.0,0.7,None,91.1,OPTIMAL,2026-03-02T22:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.0,0.6,None,91.4,OPTIMAL,2026-03-02T20:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,21.8,0.9,None,94.2,OPTIMAL,2026-03-02T18:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,21.9,0.9,None,94.3,OPTIMAL,2026-03-02T21:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.9,0.4,None,97.2,OPTIMAL,2026-03-02T18:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,23.3,0.1,None,94.4,OPTIMAL,2026-03-02T22:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.0,0.9,None,95.8,OPTIMAL,2026-03-02T23:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,21.8,0.8,None,97.1,OPTIMAL,2026-03-02T19:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.5,1.0,None,91.5,OPTIMAL,2026-03-02T22:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.8,0.7,None,94.1,OPTIMAL,2026-03-02T21:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.6,0.6,None,89.4,OPTIMAL,2026-03-02T22:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.5,0.3,None,94.1,OPTIMAL,2026-03-02T21:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,23.1,0.4,None,95.3,OPTIMAL,2026-03-02T21:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.7,0.7,None,93.0,OPTIMAL,2026-03-02T21:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,22.2,0.5,None,90.2,OPTIMAL,2026-03-02T19:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.4,0.7,None,88.9,OPTIMAL,2026-03-02T23:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.4,0.6,None,92.0,OPTIMAL,2026-03-02T22:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.6,0.4,None,94.9,OPTIMAL,2026-03-02T18:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.7,0.4,None,97.5,OPTIMAL,2026-03-02T20:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.2,0.6,None,95.1,OPTIMAL,2026-03-03T22:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,14.6,6.8,Hydraulic pump seal burst,59.3,CRITICAL_MAINTENANCE,2026-03-03T19:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.8,0.5,None,91.2,OPTIMAL,2026-03-03T22:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.7,0.0,None,97.1,OPTIMAL,2026-03-03T20:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.3,0.3,None,97.2,OPTIMAL,2026-03-03T20:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,21.8,0.9,None,91.3,OPTIMAL,2026-03-03T22:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,22.4,1.0,None,97.6,OPTIMAL,2026-03-03T20:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.9,0.1,None,88.8,OPTIMAL,2026-03-03T18:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,23.0,0.4,None,94.5,OPTIMAL,2026-03-03T18:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,16.3,5.5,Engine cooling circuit rupture,60.8,CRITICAL_MAINTENANCE,2026-03-03T21:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.7,0.3,None,88.5,OPTIMAL,2026-03-03T19:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.9,0.6,None,89.0,OPTIMAL,2026-03-03T19:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,20.1,2.8,Fuel refill & shift inspection,79.5,WARNING,2026-03-03T20:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.8,0.0,None,94.0,OPTIMAL,2026-03-03T19:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.2,0.9,None,90.1,OPTIMAL,2026-03-03T18:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,21.6,1.8,Fuel refill & shift inspection,81.4,WARNING,2026-03-03T23:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,21.9,0.8,None,97.0,OPTIMAL,2026-03-03T23:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.2,0.7,None,91.6,OPTIMAL,2026-03-03T21:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,23.2,0.3,None,96.1,OPTIMAL,2026-03-03T21:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,21.9,0.8,None,91.1,OPTIMAL,2026-03-03T23:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.3,0.4,None,93.0,OPTIMAL,2026-03-03T18:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.8,0.5,None,94.5,OPTIMAL,2026-03-03T20:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,23.1,0.3,None,91.8,OPTIMAL,2026-03-03T21:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.4,0.7,None,97.3,OPTIMAL,2026-03-03T22:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,23.0,0.3,None,91.0,OPTIMAL,2026-03-03T23:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,21.9,0.9,None,97.4,OPTIMAL,2026-03-03T23:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.6,0.5,None,91.9,OPTIMAL,2026-03-03T20:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,22.8,0.0,None,92.6,OPTIMAL,2026-03-03T20:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,20.1,2.5,Fuel refill & shift inspection,74.9,WARNING,2026-03-03T22:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.6,0.6,None,96.7,OPTIMAL,2026-03-03T23:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.7,0.3,None,91.6,OPTIMAL,2026-03-03T23:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.4,0.1,None,88.3,OPTIMAL,2026-03-03T19:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.5,0.2,None,88.5,OPTIMAL,2026-03-04T19:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,21.9,0.8,None,93.7,OPTIMAL,2026-03-04T23:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,21.9,0.7,None,96.4,OPTIMAL,2026-03-04T22:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,21.9,0.9,None,97.7,OPTIMAL,2026-03-04T18:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,23.3,0.1,None,93.6,OPTIMAL,2026-03-04T20:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,20.7,1.8,Haul road dust water spraying pause,72.1,WARNING,2026-03-04T18:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,23.2,0.1,None,90.3,OPTIMAL,2026-03-04T18:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.5,0.3,None,94.7,OPTIMAL,2026-03-04T19:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.1,0.6,None,91.3,OPTIMAL,2026-03-04T18:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,23.3,0.1,None,94.6,OPTIMAL,2026-03-04T22:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,17.1,5.2,Dumper planetary hub failure,65.7,CRITICAL_MAINTENANCE,2026-03-04T19:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.9,0.4,None,94.7,OPTIMAL,2026-03-04T18:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.5,0.5,None,93.5,OPTIMAL,2026-03-04T23:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.2,1.0,None,95.6,OPTIMAL,2026-03-04T18:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.3,0.6,None,91.2,OPTIMAL,2026-03-04T18:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,22.4,0.3,None,91.1,OPTIMAL,2026-03-04T23:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.7,0.0,None,89.4,OPTIMAL,2026-03-04T19:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,20.7,2.4,Track shoe tension adjustment,75.0,WARNING,2026-03-04T19:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,22.3,0.8,None,92.2,OPTIMAL,2026-03-04T23:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.4,0.8,None,89.0,OPTIMAL,2026-03-04T21:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,16.0,5.0,Drill rotary motor trip,61.1,CRITICAL_MAINTENANCE,2026-03-04T19:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,17.2,4.7,Drill rotary motor trip,49.7,CRITICAL_MAINTENANCE,2026-03-04T19:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,13.6,8.2,Drill rotary motor trip,67.0,CRITICAL_MAINTENANCE,2026-03-04T23:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,20.2,2.2,Air intake filter clogging,80.7,WARNING,2026-03-04T19:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.9,0.4,None,96.0,OPTIMAL,2026-03-04T19:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,21.9,0.8,None,93.3,OPTIMAL,2026-03-04T22:00:00Z
